id,adult,budget,genres,imdb_id,original_language,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,revenue_percentage,directors,year
100402,False,170000000.0,"['action', 'adventure', 'science fiction']",tt1843866,en,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",18.717704,['marvel studios'],['united states of america'],714766572.0,136.0,['english'],In heroes we trust.,Captain America: The Winter Soldier,7.6,5881.0,4.204509247058824,"['anthony russo', 'joe russo']",2014
100791,False,4000000.0,"['comedy', 'fantasy', 'family']",tt2288121,ru,"The hero of Mikhail Galustyan, known in our world as KarlOson, lives in a magical and colorful world of metrics - chubby flying big-ear humanoids one meter tall, whose mission - to help kids. Metrics can show themselves to children, but are forced to carefully hide the fact of their existence from boring adults.",0.712585,['enjoy movies'],['russia'],9938268.0,80.0,['pусский'],,That still Karloson!,3.5,6.0,2.484567,['sarik andreasyan'],2012
101173,False,7700000.0,"['drama', 'thriller']",tt1372686,en,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",6.914615,"['bbc films', 'synchronistic pictures', 'icon entertainment international', 'lipsync productions', 'atlantic swiss productions', 'hermetof pictures', 'magna films', 'kalkronkie', 'artemis films', 'lonely dragon', 'magnolia mae films']","['italy', 'serbia and montenegro', 'united states of america']",1072602.0,123.0,['english'],Nature teaches beasts to know their friends.,Coriolanus,5.9,133.0,0.13929896103896103,['ralph fiennes'],2011
101267,False,12000000.0,"['documentary', 'music']",tt2215719,en,"Giving fans unprecedented access to the real life of the music sensation, Katy Perry: Part of Me exposes the hard work, dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams. Featuring rare behind-the-scenes interviews, personal moments between Katy and her friends, and all-access footage of rehearsals, choreography, Katy’s signature style and more, Katy Perry: Part of Me reveals the singer’s unwavering belief that if you can be yourself, then you can be anything.",8.960713,"['paramount pictures', 'imagine entertainment', 'mtv films', 'insurge pictures']",['united states of america'],32726956.0,93.0,['english'],Be yourself and you can be anything,Katy Perry: Part of Me,6.5,88.0,2.7272463333333334,"['dan cutforth', 'jane lipsitz']",2012
101501,False,180000.0,"['horror', 'thriller']",tt1566637,en,"A story of incomprehensible abuse delivered by an explosively violent mother of four. Journey through the mind of a child that experiences a living hell, defined and defended by the twisted religious beliefs of her mother (imdb.com)",0.437372,[],['united states of america'],175742.0,85.0,['english'],A Mother's love has its limits.,The Afflicted,4.0,12.0,0.9763444444444445,['jason stoddard'],2011
102197,False,6000000.0,"['action', 'thriller']",tt2321517,ru,Spring 1941. Center of Moscow. Duel of the two intelligence services turns more and more tense.,1.822246,"['three t productions', 'studio trite', 'central partnership', 'vgtrk', 'revolution sun studios', 'vserossiyskaya gosudarstvennaya televizionnaya i radioveshchatelnaya kompaniya (vgtrk)']",['russia'],4588176.0,99.0,['pусский'],,The Spy,4.6,10.0,0.764696,['aleksey andrianov'],2012
102207,False,50000000.0,"['adventure', 'comedy']",tt1723642,fr,"When reporter Dan Geraldo (Alain Chabat) arrives in Palombia to hunt for a scoop, he never suspects that he is about to make an incredible discovery... With his resourceful local guide Pablito (Jamel Debbouze), D an has one surprise after another during a thrilling adventure that allows him to bring the world some spectacular news: the Marsupilami, a mythical and mischievous animal, really does exist! You too will believe in furry tails!",10.409049,"['canal+', 'pathé']",['france'],48600000.0,105.0,['français'],,HOUBA! On the Trail of the Marsupilami,5.0,214.0,0.972,['alain chabat'],2012
102382,False,200000000.0,"['action', 'adventure', 'fantasy']",tt1872181,en,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",26.23687,"['columbia pictures', 'marvel enterprises', 'avi arad productions', 'matt tolmach productions']",['united states of america'],705717432.0,142.0,['english'],No more secrets.,The Amazing Spider-Man 2,6.5,4274.0,3.52858716,['marc webb'],2014
102632,False,6700000.0,['action'],tt2077833,hi,Low-life thief Shiva and top-cop Vikram Rathore are identical. Vikram killed by foes but his daughter thinks Shiva is her dad - can this Rowdy win respect?,1.312833,['slb films pvt. ltd.'],['india'],31000000.0,143.0,['हिन्दी'],,Rowdy Rathore,5.6,24.0,4.626865671641791,['prabhu deva'],2012
102651,False,180000000.0,"['fantasy', 'adventure', 'action', 'family', 'romance']",tt1587310,en,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",19.467404,"['walt disney pictures', 'walt disney studios motion pictures', 'roth films']",['united states of america'],758539785.0,97.0,['english'],Don't believe the fairy tale.,Maleficent,7.0,4607.0,4.214109916666667,['robert stromberg'],2014
102780,False,10000000.0,"['drama', 'fantasy', 'thriller']",tt1531901,en,"Two mysterious women seek refuge in a run-down coastal resort. Clara meets lonely Noel, who provides shelter in his deserted guesthouse, Byzantium. Schoolgirl Eleanor befriends Frank and tells him their lethal secret. They were born 200 years ago and survive on human blood. As knowledge of their secret spreads, their past catches up on them with deathly consequence.",6.79497,"['irish film board', 'lipsync productions', 'number 9 films', 'demarest films', 'parallel film productions', 'westend films']","['ireland', 'united kingdom', 'united states of america']",89237.0,118.0,['english'],Irresistible. Immoral. Immortal.,Byzantium,6.1,300.0,0.0089237,['neil jordan'],2012
102784,False,2000000.0,"['action', 'crime', 'drama']",tt1753722,pt,"Edgar is a young upper-middle class man, close to completing 30 years old, he lives a full life crisis and is in a position common to the vast majority of Brazilians. On the one hand the power, represented by a corrupt state, abusive and absent in their taxes before their obligations. On the other, crime increasingly organized violence became a constant in the lives of citizens in large cities. Edgar responds to all this as a modern vigilante. With the help of ingredients such as technology, counter-information and manipulation, Edgar concocts a brilliant plan, using the greed of their opponents as the reason for its destruction. As the plot unfolds, we know more about the dark past of each character as Edgar fit the pieces together in an intriguing puzzle that makes up the film's plot.",2.315249,['telecine'],['brazil'],1620436.0,108.0,['português'],,Two Rabbits,7.1,39.0,0.810218,['afonso poyart'],2012
102899,False,130000000.0,"['science fiction', 'action', 'adventure']",tt0478970,en,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",26.882388,['marvel studios'],['united states of america'],519311965.0,117.0,['english'],Heroes don't get any bigger.,Ant-Man,7.0,6029.0,3.9947074230769233,['peyton reed'],2015
103620,False,6000000.0,['horror'],tt2103217,en,"As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.",8.804658,"['la petite reine', 'studio 37', 'canal+', 'ciné+']","['france', 'united states of america']",31081.0,89.0,['english'],I Warned You Not to Go Out Tonight.,Maniac,5.9,322.0,0.005180166666666666,['franck khalfoun'],2012
103663,False,3800000.0,['drama'],tt2106476,da,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",8.462801,"['zentropa entertainments', 'det danske filminstitut', 'danmarks radio (dr)', 'eurimages', 'media programme of the european union', 'sveriges television (svt)', 'svenska filminstitutet (sfi)', 'nordisk film- & tv-fond', 'film väst']","['denmark', 'sweden']",16800000.0,115.0,"['dansk', 'polski', 'english']",The lie is spreading.,The Hunt,7.9,946.0,4.421052631578948,['thomas vinterberg'],2012
103686,False,3600000.0,['drama'],tt1403214,de,"On the beaches of Kenya they're known as ""Sugar Mamas"" -- European women who seek out African boys selling love to earn a living. Teresa, a 50-year-old Austrian and mother of a daughter entering puberty, travels to this vacation paradise. She goes from one Beach Boy to the next, from one disappointment to the next and finally she must recognize: On the beaches of Kenya love is a business.",4.645724,"['tatfilm', 'société parisienne de production', 'ulrich seidl film produktion gmbh']","['austria', 'france', 'germany']",24267.0,120.0,['deutsch'],,Paradise: Love,6.7,53.0,0.006740833333333333,['ulrich seidl'],2012
103731,False,10000000.0,['drama'],tt1935179,en,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,7.881579,"['filmnation entertainment', 'everest entertainment']",['united states of america'],21587700.0,130.0,['english'],,Mud,7.0,1080.0,2.15877,['jeff nichols'],2013
104755,False,1500000.0,"['horror', 'thriller']",tt1731697,en,"The City of Salem, Massachusetts is visited by a coven of ancient witches.",9.981121,"['alliance films', 'blumhouse productions', 'im global', 'automatik entertainment', 'haunted movies']","['canada', 'united states of america', 'united kingdom']",1165882.0,101.0,['english'],We've been waiting... we've always been waiting,The Lords of Salem,5.1,244.0,0.7772546666666666,['rob zombie'],2012
105254,False,6900000.0,['drama'],tt0066826,sv,A seemingly happy Swedish housewife and mother begins an adulterous affair with a foreign archaeologist who is working near her home.,0.659046,"['abc pictures', 'cinematograph ab']","['sweden', 'united states of america']",6530000.0,115.0,"['english', 'svenska']",The Touch is the total expression of love.,The Touch,6.0,3.0,0.946376811594203,['ingmar bergman'],1971
105506,False,120000.0,"['mystery', 'thriller']",tt2345561,ml,"Chandrashekhar lives alone in a dark and violent city. Even with crime occurring all around him, he withdraws from all responsibility and lives quietly. Soon, change is forced upon him in order to catch a serial killer. Like a grandmaster who anticipates his opponents moves well in advance, he proceeds forward. But only once, just once, he makes a fatal mistake.",0.485424,['utv motion pictures'],['india'],130000.0,130.0,[''],Anything can happen before the next move,Grandmaster,6.1,10.0,1.0833333333333333,['b unnikrishnan'],2012
105864,False,175000000.0,"['adventure', 'animation', 'family']",tt1979388,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,12.319595,"['walt disney pictures', 'pixar animation studios']",['united states of america'],331926147.0,93.0,['english'],Little Arms With Big Attitude,The Good Dinosaur,6.6,1782.0,1.89672084,['peter sohn'],2015
106135,False,13000000.0,['drama'],tt1954352,en,A native-American lacrosse team makes its way through a prep school league tournament.,5.138409,[],['united states of america'],1832541.0,95.0,['english'],Join the tribe.,Crooked Arrows,5.6,14.0,0.14096469230769232,['steve rash'],2012
106646,False,100000000.0,"['crime', 'drama', 'comedy']",tt0993846,en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",16.382422,"['paramount pictures', 'appian way', 'emjag productions', 'red granite pictures', 'sikelia productions']",['united states of america'],392000694.0,180.0,"['français', 'english']",EARN. SPEND. PARTY.,The Wolf of Wall Street,7.9,6768.0,3.92000694,['martin scorsese'],2013
106747,False,12000000.0,"['action', 'crime', 'thriller']",tt2002718,en,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,9.251084,"['open road films', 'overnight films', 'ar films', 'aldamisa entertainment', 'demarest films', '1821 pictures', 'quick draw productions']",['united states of america'],15008161.0,107.0,"['english', 'español']",Trained to kill. Left for dead. Back for more.,Machete Kills,5.3,642.0,1.2506800833333334,['robert rodriguez'],2013
107811,False,13000000.0,['comedy'],tt1711425,en,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",11.29356,"['relativity media', 'virgin produced', 'mandeville films', 'skyland entertainment']",['united states of america'],48065672.0,93.0,['english'],Finally.,21 & Over,5.7,748.0,3.6973593846153845,"['jon lucas', 'scott moore']",2013
107846,False,50000000.0,"['action', 'thriller']",tt1211956,en,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",14.191611,"['summit entertainment', 'atmosphere entertainment mm', 'emmett/furla films', 'mark canton productions', 'envision entertainment', 'boies / schiller film group', 'knightsbridge entertainment']",['united states of america'],122915111.0,115.0,"['english', 'deutsch', 'العربية', 'اردو']",No one breaks out alone.,Escape Plan,6.7,1688.0,2.45830222,['mikael håfström'],2013
107985,False,20000000.0,"['comedy', 'action', 'science fiction']",tt1213663,en,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,9.830382,"['universal pictures', 'big talk productions', 'focus features', 'working title films']",['united kingdom'],46089287.0,109.0,['english'],Good food. Fine ales. Total Annihilation.,The World's End,6.7,1820.0,2.30446435,['edgar wright'],2013
108312,False,2000000.0,['drama'],tt0091613,en,"In 1940s Chicago, a young black man takes a job as a chauffeur to a white family, which takes a turn for the worse when he accidentally kills the teenage daughter of the couple and then tries to cover it up.",0.910047,"['american playhouse', 'cinétudes films']",['united states of america'],1301121.0,111.0,['english'],,Native Son,2.0,2.0,0.6505605,['jerrold freedman'],1986
108346,False,2000000.0,"['romance', 'drama']",tt0144178,en,"Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him.",1.241349,['fox entertainment group'],"['united kingdom', 'united states of america']",7.0,92.0,['english'],,Dreaming of Joseph Lees,6.0,2.0,3.5e-06,['eric styles'],1999
108923,False,337.0,"['adventure', 'drama']",tt0019195,en,"A beautiful Russian spy seduces an Austrian military officer in order to obtain secret plans. When she falls in love with him, both are placed in danger.",0.76593,['metro-goldwyn-mayer (mgm)'],['united states of america'],551.0,89.0,[],GRETA GARBO AND CONRAD NAGEL The Screen's Newest Discovery of Perfect Young Lovers,The Mysterious Lady,7.5,6.0,1.6350148367952522,"['harold s. bucquet', 'fred niblo']",1928
109091,False,25000000.0,"['thriller', 'crime', 'drama']",tt2193215,en,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,14.723646,"['ingenious media', 'fox 2000 pictures', 'scott free productions', 'kanzaman', 'nick wechsler productions', 'big screen productions', 'chockstone pictures', 'translux', 'tsg entertainment']","['united kingdom', 'united states of america']",71009334.0,117.0,['english'],Sin Is A Choice.,The Counselor,5.0,724.0,2.84037336,['ridley scott'],2013
109264,False,5000000.0,"['drama', 'music', 'documentary']",tt0083193,en,"Though several actors portray Elvis Presley at different stages of his life, this documentary is comprised mostly of actual performance footage and interviews with Elvis, his fans and those close to him. This biographical docu-drama features rare footage of Elvis and dramatically recreated scenes from Elvis' life.",0.303062,[],[],2028612.0,144.0,['english'],This is the sound he created and performed. The rare personal films never before seen by the public. The private moments. The public triumphs. Intimate memories and reflections in his own words.,This Is Elvis,6.9,5.0,0.4057224,"['andrew solt', 'malcolm leo']",1981
109410,False,40000000.0,['drama'],tt0453562,en,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",11.637224,['warner bros.'],['united states of america'],95020213.0,128.0,[],The True Story Of An American Legend,42,6.8,795.0,2.375505325,['brian helgeland'],2013
109414,False,32000000.0,"['action', 'comedy']",tt1245492,en,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",11.414048,"['columbia pictures', 'mandate pictures', 'sony pictures entertainment (spe)', 'point grey pictures']",['united states of america'],126041322.0,107.0,['english'],Nothing ruins a party like the end of the world.,This Is the End,6.2,2394.0,3.9387913125,"['seth rogen', 'evan goldberg']",2013
109417,False,20000000.0,"['music', 'drama']",tt1532958,en,"A down-on-his-luck coach is hired to prepare a team of the best American dancers for an international tournament that attracts all the best crews from around the world, but the Americans haven't won in fifteen years.",5.0739,['screen gems'],['united states of america'],16549477.0,110.0,['english'],The World is watching,Battle of the Year,5.9,89.0,0.82747385,['benson lee'],2013
109418,False,80000000.0,['comedy'],tt2191701,en,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.",9.411725,"['columbia pictures', 'happy madison productions', 'sony pictures entertainment (spe)']",['united states of america'],246984278.0,100.0,['english'],Just because they're a little older doesn't mean they've grown up.,Grown Ups 2,5.8,1180.0,3.087303475,['dennis dugan'],2013
109421,False,30000000.0,"['thriller', 'crime', 'drama']",tt2053463,en,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,11.645847,"['di bonaventura pictures', 'endgame entertainment', 'universal', 'open road films']",['united states of america'],63372757.0,106.0,"['english', 'français']",One pill can change your life.,Side Effects,6.4,1340.0,2.1124252333333335,['steven soderbergh'],2013
109424,False,55000000.0,"['action', 'drama', 'thriller']",tt1535109,en,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",13.776068,['columbia pictures'],['united states of america'],95000000.0,134.0,"['english', 'somali']",Out here survival is everything.,Captain Phillips,7.6,2495.0,1.7272727272727273,['paul greengrass'],2013
109431,False,35000000.0,"['comedy', 'crime']",tt2024432,en,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",7.321172,"['stuber productions', 'aggregate films', 'dumbdumb']",['united states of america'],173965010.0,111.0,['english'],She's having the time of his life,Identity Thief,5.6,1667.0,4.970428857142857,['seth gordon'],2013
109439,False,103000000.0,['comedy'],tt1951261,en,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",25.085639,"['legendary pictures', 'green hat films']",['united states of america'],362000072.0,100.0,['english'],It all ends.,The Hangover Part III,6.0,2991.0,3.514563805825243,['todd phillips'],2013
109443,False,50000000.0,['comedy'],tt1229340,en,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",7.600751,"['paramount pictures', 'gary sanchez productions', 'apatow productions']",['united states of america'],173649015.0,119.0,['english'],It's kind of a big deal,Anchorman 2: The Legend Continues,6.0,940.0,3.4729803,['adam mckay'],2013
109451,False,78000000.0,"['animation', 'family', 'comedy']",tt1985966,en,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",14.412061,"['columbia pictures', 'sony']",['united states of america'],248384621.0,95.0,['english'],Something big was leftover.,Cloudy with a Chance of Meatballs 2,6.4,936.0,3.184418217948718,"['cody cameron', 'kris pearn']",2013
109491,False,60000000.0,"['fantasy', 'drama', 'romance']",tt1559547,en,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",20.485203,"['alcon entertainment', 'warner bros.', 'belle pictures', '3 arts entertainment']",['united states of america'],60052138.0,124.0,['english'],Dark secrets will come to light.,Beautiful Creatures,5.6,1017.0,1.0008689666666666,['richard lagravenese'],2013
109729,False,250000.0,"['thriller', 'drama']",tt2292959,en,"The discovery of an illicit love affair leads two young Angelenos on a violent, sexually charged tour through the dark side of human nature.",4.281631,"['filmworks/fx', 'prettybird', 'post empire films', 'sodium fox']",['united states of america'],56825.0,99.0,['english'],It's not the hills.,The Canyons,4.1,75.0,0.2273,['paul schrader'],2013
110160,False,9500000.0,"['drama', 'romance']",tt1650048,fr,"Set in the 1980s and 1990s, a man tries to salvage his relationship with his fiancée after revealing to her his aspirations of becoming a woman.  This is the story of a wild and unusual love.",8.59498,['mk2 productions'],"['canada', 'france']",12250.0,168.0,"['français', 'english']",,Laurence Anyways,7.7,190.0,0.0012894736842105263,['xavier dolan'],2012
110402,False,7000000.0,"['drama', 'science fiction']",tt2328813,ru,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history, to find the right path to progress. Their task is a difficult one: they cannot interfere violently and in no case can they kill. The scientist Rumata tries to save the local intellectuals from their punishment and cannot avoid taking a position. As if the question were: what would you do in God's place? Director's statement Aleksei wanted to make this film his entire life. The road was a long one. This is not a film about cruelty, but about love. A love that was there, tangible, alive, and that resisted through the hardest of conditions.",5.921772,"['lenfilm studio', 'sever studio', 'kanal russia 1']",['russia'],1310673.0,170.0,['pусский'],,Hard to Be a God,6.7,41.0,0.187239,['aleksey german'],2013
110415,False,39200000.0,"['action', 'science fiction', 'drama']",tt1706620,ko,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",14.131906,"['cj entertainment', 'opus pictures', 'stillking films', 'snowpiercer', 'moho film']","['south korea', 'france', 'czech republic', 'united states of america']",86758912.0,126.0,"['english', 'français', '日本語', '한국어/조선말']","AD 2031, the passengers in the train are the only survivors on Earth.",Snowpiercer,6.7,2910.0,2.2132375510204083,['bong joon-ho'],2013
110428,False,3512454.0,['drama'],tt2018086,fr,"Winter, 1915. Confined by her family to an asylum in the South of France - where she will never sculpt again - the chronicle of Camille Claudel's reclusive life, as she waits for a visit from her brother, Paul Claudel.",0.134014,"['canal+', 'arte france cinéma', '3b productions', 'c.r.r.a.v. nord pas de calais', 'region paca']",['france'],115860.0,95.0,['français'],,Camille Claudel 1915,7.0,20.0,0.03298548536151648,['bruno dumont'],2013
110428,False,3512454.0,['drama'],tt2018086,fr,"Winter, 1915. Confined by her family to an asylum in the South of France - where she will never sculpt again - the chronicle of Camille Claudel's reclusive life, as she waits for a visit from her brother, Paul Claudel.",0.134014,"['canal+', 'arte france cinéma', '3b productions', 'c.r.r.a.v. nord pas de calais', 'region paca']",['france'],115860.0,95.0,['français'],,Camille Claudel 1915,7.0,20.0,0.03298548536151648,['bruno dumont'],2013
110428,False,3512454.0,['drama'],tt2018086,fr,"Winter, 1915. Confined by her family to an asylum in the South of France - where she will never sculpt again - the chronicle of Camille Claudel's reclusive life, as she waits for a visit from her brother, Paul Claudel.",0.110065,"['canal+', 'arte france cinéma', '3b productions', 'c.r.r.a.v. nord pas de calais', 'region paca']",['france'],115860.0,95.0,['français'],,Camille Claudel 1915,7.0,20.0,0.03298548536151648,['bruno dumont'],2013
110428,False,3512454.0,['drama'],tt2018086,fr,"Winter, 1915. Confined by her family to an asylum in the South of France - where she will never sculpt again - the chronicle of Camille Claudel's reclusive life, as she waits for a visit from her brother, Paul Claudel.",0.110065,"['canal+', 'arte france cinéma', '3b productions', 'c.r.r.a.v. nord pas de calais', 'region paca']",['france'],115860.0,95.0,['français'],,Camille Claudel 1915,7.0,20.0,0.03298548536151648,['bruno dumont'],2013
110669,False,2115000.0,['music'],tt0043116,en,"Andy Clark discovers he was cheated out of a half interest in partner Mike's business, now a thriving dance hall in 1892 Chicago. Unable to win it back, Andy schemes to make Mike's position untenable. He also hopes to turn Ruby Summers, Mike's motor-mouthed burlesque queen, into a classier entertainer, and incidentally to make her his own. But at the last minute, Andy's revenge comes unravelled.",0.109913,['twentieth century fox film corporation'],['united states of america'],2039000.0,92.0,['english'],,Wabash Avenue,7.0,1.0,0.9640661938534278,['henry koster'],1950
111190,False,16000000.0,['drama'],tt2103267,en,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",12.260159,"['gaumont', 'ciné@', 'canal+', 'screen australia', 'screen nsw', 'france télévisions', 'france 2 cinéma', 'hopscotch features', 'mon voisin productions']","['france', 'australia']",318982.0,100.0,['english'],,Adore,6.1,296.0,0.019936375,['anne fontaine'],2013
111237,False,11000000.0,"['action', 'adventure', 'fantasy', 'war']",tt2318405,ru,"Great Patriotic War, early 1940s. After barely surviving a battle with a mysterious, ghostly-white Tiger tank, Red Army Sergeant Ivan Naydenov becomes obsessed with its destruction.",9.56013,"['mosfilm', 'kurier', 'ministry of culture of the russian federation']",['russia'],7200000.0,104.0,['pусский'],,White Tiger,5.9,24.0,0.6545454545454545,['karen shakhnazarov'],2012
111479,False,5000000.0,"['drama', 'music']",tt1786751,en,CBGB looks at New York's dynamic punk rock scene through the lens of the ground-breaking Lower East Side club started by eccentric Hilly Kristal (Alan Rickman) in 1973 which launched thousands of bands.,3.711772,"['rampart films', 'unclaimed freight productions']",['united states of america'],40400.0,101.0,"['english', 'deutsch']","50,000 bands and 1 disgusting bathroom",CBGB,6.5,45.0,0.00808,['randall miller'],2013
111836,False,7000000.0,"['action', 'comedy', 'foreign']",tt2304655,te,"Gabbar Singh is a 2012 Telugu action film directed by Harish Shankar. The film is produced by Bandla Ganesh under Parameshwara Art productions banner and stars Pawan Kalyan and Shruti Haasan in lead roles. Devi Sri Prasad, who previously worked with Pawan Kalyan in Jalsa, has composed the soundtrack for the film. The film is an adaptation of 2010's successful Hindi film Dabangg. The film was released on May 11, 2012 And went on to become ""BlockBuster of The Year"" and a Comeback for ""powerstar"" Pawan Kalyan",0.795228,[],['india'],16000000.0,136.0,['తెలుగు'],He is Special,Gabbar Singh,5.1,6.0,2.2857142857142856,['harish shankar'],2012
111960,False,784170.0,"['comedy', 'drama', 'fantasy', 'romance', 'science fiction']",tt0040597,en,"A young married physician discovers a mermaid, and gives into her request to be taken to see London. Comedy and romantic entanglements ensue soon after.",0.578456,"['gainsborough pictures', 'sydney box productions']",['united kingdom'],834332.0,80.0,['english'],Miranda Has Everything!,Miranda,6.8,6.0,1.063968272185878,['ken annakin'],1948
112205,False,30000000.0,"['crime', 'comedy', 'action']",tt2404311,en,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",8.047735,"['canal plus', 'tf1 films production', 'grive productions', 'europacorp', 'relativity media', 'tf1', 'malavita']","['france', 'united states of america']",36894225.0,111.0,['english'],Some call it organized crime. Others call it family.,The Family,6.1,1052.0,1.2298075,['luc besson'],2013
