id,history,comedy,animation,action,romance,documentary,mystery,crime,science fiction,fantasy,drama,western,horror,adventure,family,thriller,music,foreign,war
1496,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1497,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1499,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1535,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1537,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1538,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1541,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1547,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1551,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1555,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1562,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1576,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1577,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1579,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1580,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1581,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1587,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1607,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1613,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1619,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1620,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1635,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1636,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1639,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1641,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1645,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1646,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1648,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1656,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1687,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1689,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1694,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1701,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1713,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1722,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1724,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1726,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1729,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1734,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1735,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1738,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1771,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1775,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1812,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1819,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1826,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1833,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1844,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1850,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1852,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1859,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1878,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1883,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1903,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1904,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1907,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1909,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1921,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1927,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1930,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1946,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1948,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1949,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1961,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1966,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1969,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1979,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1985,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1996,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2026,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2034,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2043,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2044,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2048,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2059,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2062,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2069,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2074,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2086,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2088,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2099,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2103,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2112,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2114,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
2116,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2118,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2135,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2140,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2142,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2148,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2149,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2157,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2160,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2161,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2163,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2164,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2207,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2210,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2239,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2252,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2266,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2268,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2270,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2275,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2277,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2288,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2293,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2310,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2320,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2321,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2370,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2395,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2428,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2436,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2454,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2486,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2493,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2501,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2502,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2610,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2612,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2621,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2637,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2639,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2642,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2654,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2655,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2668,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
2669,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2687,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2698,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2755,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2756,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2757,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2768,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2769,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2787,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2789,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2900,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2924,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2977,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2984,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3036,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3050,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3090,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3093,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3097,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3131,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3132,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3172,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3309,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3432,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3482,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3489,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3509,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3525,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3536,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3563,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3580,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3586,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3594,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3600,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3933,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3989,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4133,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4141,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4147,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4191,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
4192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4244,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4348,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4349,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4379,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4421,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4442,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4464,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4477,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4512,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4515,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4517,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4518,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4523,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4538,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4547,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4551,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4566,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
4587,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4597,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4599,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
